=============  Error  =====================
Severity	Code	Description	Project	File	Line	Suppression State
Warning	C4514	'CCMSAutoFillEdit::GetPreviousValue': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSAutoFillEdit.h	669	
Warning	C4514	'CCMSAutoFillEdit::SetForceTrigger': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSAutoFillEdit.h	670	
Warning	C4514	'CCMSAutoFillEdit::GetForceTrigger': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSAutoFillEdit.h	671	
Warning	C4514	'CCMSAutoFillEdit::SetDONOTFetchRecord': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSAutoFillEdit.h	673	
Warning	C4514	'CCMSAutoFillEdit::GetStoredValues': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSAutoFillEdit.h	679	
Warning	C4514	'CCMSAutoFillEditEx::IsValid': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\gblforms\CMSAutoFillEditEx.h	59	
Warning	C4514	'CCMSSimpleAutoFillEdit::GetAutoFillKey': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSSimpleAutoFillEdit.h	47	
Warning	C4514	'CCMSSimpleAutoFillEdit::GetXMLInstance': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSSimpleAutoFillEdit.h	48	
Warning	C4514	'CCMSSimpleAutoFillEdit::SetDataSimpleUseExtraValues': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSSimpleAutoFillEdit.h	52	
Warning	C4514	'CCMSDateEdit::SetCanValidate': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSDateCtrl.h	210	
Warning	C4514	'CCMSDateEdit::GetCanValidate': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSDateCtrl.h	211	
Warning	C4514	'CCMSDateEdit::ShowDropDownButton': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSDateCtrl.h	213	
Warning	C4514	'CCMSDateCtrl::get_DateEdit': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSDateCtrl.h	274	
Warning	C4514	'CCMSDateCtrl::DisableValidation': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSDateCtrl.h	313	
Warning	C4514	'CCMSDateCtrl::SetClearOnInvalidDate': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSDateCtrl.h	319	
Warning	C4514	'CCMSDateCtrl::GetDisplayMode': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSDateCtrl.h	321	
Warning	C4514	'CCMSDateCtrl::SetDefaultDate': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSDateCtrl.h	361	
Warning	C4514	'CCMSDateCtrl::GetDefaultDate': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSDateCtrl.h	363	
Warning	C4514	'CCMSDateCtrl::SetZeroEnable': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSDateCtrl.h	377	
Warning	C4514	'CCMSDateCtrl::SetDefaultString': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSDateCtrl.h	378	
Warning	C4514	'CCMSDateCtrl::GetText': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSDateCtrl.h	382	
Warning	C4514	'CCMSDateCtrl::SetCanDirty': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSDateCtrl.h	388	
Warning	C4514	'CCMSDateCtrl::GetCanDirty': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSDateCtrl.h	389	
Warning	C4514	'CCMSDateCtrl::MonthCalShowing': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSDateCtrl.h	393	
Warning	C4514	'CCMSLookupDateCtrl::SetWndLabel': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSLookupDateCtrl.h	28	
Warning	C4514	'CCMSLookupDateCtrl::SetLookupID': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSLookupDateCtrl.h	31	
Warning	C4514	'CCMSLookupDateCtrl::SetModuleID': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSLookupDateCtrl.h	32	
Warning	C4514	'CCMSLookupDateCtrl::SetFieldName': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSLookupDateCtrl.h	33	
Warning	C4514	'CCMSLookupDateCtrl::SetFetchRecord': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSLookupDateCtrl.h	34	
Warning	C4514	'CCMSStatic::GetAllowNull': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSStaticCtrls.h	35	
Warning	C4514	'CCMSStatic::SetAllowNull': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSStaticCtrls.h	36	
Warning	C4514	'CCMSStatic::ControlType': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSStaticCtrls.h	37	
Warning	C4514	'CCMSStaticGLDesc::SetTrigger': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSStaticCtrls.h	139	
Warning	C4514	'CCMSEncryptedMaskStatic::SetMaskIndex': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSStaticCtrls.h	177	
Warning	C4514	'CCMSEncryptedMaskStatic::SetMaskChar': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSStaticCtrls.h	178	
Warning	C4514	'CCMSEncryptedMaskStatic::GetMaskStartIndex': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSStaticCtrls.h	180	
Warning	C4514	'CCMSEncryptedMaskStatic::GetMaskEndIndex': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSStaticCtrls.h	181	
Warning	C4514	'CCMSEncryptedMaskStatic::GetMaskChar': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSStaticCtrls.h	182	
Warning	C4514	'CCMSEdit::SetAllowExtendedText': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSEdit.h	57	
Warning	C4514	'CCMSEdit::GetAllowExtendedText': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSEdit.h	58	
Warning	C4514	'CCMSEdit::GetDataDefaultString': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSEdit.h	64	
Warning	C4514	'CCMSEdit::SetAsStartCtrl': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSEdit.h	67	
Warning	C4514	'CCMSEdit::IsStartCrtl': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSEdit.h	68	
Warning	C4514	'CCMSEdit::SetEndCtrlPtr': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSEdit.h	70	
Warning	C4514	'CCMSEdit::GetEndCtrlPtr': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSEdit.h	71	
Warning	C4514	'CCMSEdit::FilterInput': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSEdit.h	74	
Warning	C4514	'CCMSEdit::FilterInputTo': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSEdit.h	75	
Warning	C4514	'CCMSEdit::SetResetSelectionOnLossOfFocus': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSEdit.h	78	
Warning	C4514	'CCMSEdit::GetResetSelectionOnLossOfFocus': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSEdit.h	79	
Warning	C4514	'CCMSMaskedEdit::SetAllowExtendedText': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSEdit.h	126	
Warning	C4514	'CCMSMaskedEdit::GetAllowExtendedText': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSEdit.h	127	
Warning	C4514	'CCMSMaskedEdit::GetDataDefaultString': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSEdit.h	133	
Warning	C4514	'CCMSMaskedEdit::SetAsStartCtrl': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSEdit.h	136	
Warning	C4514	'CCMSMaskedEdit::IsStartCrtl': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSEdit.h	137	
Warning	C4514	'CCMSMaskedEdit::SetEndCtrlPtr': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSEdit.h	139	
Warning	C4514	'CCMSMaskedEdit::GetEndCtrlPtr': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSEdit.h	140	
Warning	C4514	'CCMSMaskedEdit::SetResetSelectionOnLossOfFocus': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSEdit.h	144	
Warning	C4514	'CCMSMaskedEdit::GetResetSelectionOnLossOfFocus': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSEdit.h	145	
Warning	C4514	'CCMSCreditCardEditCtrl::CCMSCreditCardEditCtrl': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSEdit.h	254	
Warning	C4514	'CCMSCreditCardEditCtrl::CCMSCreditCardEditCtrl': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSEdit.h	255	
Warning	C4514	'CCMSGroup::GetAllowNull': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSGroup.h	63	
Warning	C4514	'CCMSGroup::SetAllowNull': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSGroup.h	64	
Warning	C4514	'CCMSSimpleComboBox::SetDataFormName': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSComboBox.h	139	
Warning	C4514	'CCMSSimpleComboBox::SetDataModuleName': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSComboBox.h	141	
Warning	C4514	'CCMSSimpleComboBox::SetDataXMLControlID': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSComboBox.h	143	
Warning	C4514	'CCMSSimpleComboBox::SetDataXMLTableName': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSComboBox.h	145	
Warning	C4514	'CCMSCountryComboBox::CPair::CPair': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSCountryComboBox.h	31	
Warning	C4514	'CCMSCountryComboBox::CPair::CPair': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSCountryComboBox.h	32	
Warning	C4514	'CCMSCountryComboBox::CPair::Code': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSCountryComboBox.h	38	
Warning	C4514	'CCMSCountryComboBox::CPair::Name': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSCountryComboBox.h	39	
Warning	C4514	'CCMSCountryComboBox::SetWidthToText': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSCountryComboBox.h	73	
Warning	C4514	'CCMSDateCtrlEx::SetSaveInvalidAsNull': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSDateCtrlEx.h	39	
Warning	C4514	'BCMenuData::BCMenuData': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\BCMenu.h	36	
Warning	C4514	'BCMenuData::GetWideString': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\BCMenu.h	42	
Warning	C4514	'CBCMenuItemInfo::CBCMenuItemInfo': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\BCMenu.h	62	
Warning	C4514	'BCMenu::SetMenuDrawMode': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\BCMenu.h	195	
Warning	C4514	'BCMenu::SetSelectDisableMode': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\BCMenu.h	200	
Warning	C4514	'BCMenu::SetXPBitmap3D': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\BCMenu.h	208	
Warning	C4514	'BCMenu::GetXPBitmap3D': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\BCMenu.h	211	
Warning	C4514	'BCMenuToolBar::BCMenuToolBar': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\BCMenu.h	297	
Warning	C4514	'BCMenuToolBar::LoadToolBar': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\BCMenu.h	299	
Warning	C4514	'BCMenuToolBar::GetIconSize': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\BCMenu.h	303	
Warning	C4514	'BCMenuMemDC::BCMenuMemDC': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\BCMenu.h	332	
Warning	C4514	'BCMenuMemDC::operator ->': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\BCMenu.h	377	
Warning	C4514	'BCMenuMemDC::operator BCMenuMemDC *': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\BCMenu.h	380	
Warning	C4514	'CCMSBatchComboBox::CompareID::CompareID': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSBatchComboBox.h	37	
Warning	C4514	'CCMSBatchComboBox::CompareID::operator ()': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSBatchComboBox.h	39	
Warning	C4514	'CCMSBatchComboBox::CompareIdentity::CompareIdentity': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSBatchComboBox.h	51	
Warning	C4514	'CCMSBatchComboBox::CompareIdentity::operator ()': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSBatchComboBox.h	53	
Warning	C4514	'GRIDLOOKMSGINFO::GRIDLOOKMSGINFO': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\gblforms\ICMSGridAutoFillEdit.h	41	
Warning	C4514	'GRIDLOOKMSGINFO::operator =': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\gblforms\ICMSGridAutoFillEdit.h	42	
Warning	C4514	'tagNMLTAUTOFILLHDR::tagNMLTAUTOFILLHDR': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\gblforms\CMSGridAutoFillEdit.h	39	
Warning	C4514	'tagNMLTAUTOFILLHDR::tagNMLTAUTOFILLHDR': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\gblforms\CMSGridAutoFillEdit.h	46	
Warning	C4514	'tagNMLTAUTOFILLHDR::operator =': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\gblforms\CMSGridAutoFillEdit.h	47	
Warning	C4514	'CCMSGridAutoFillEdit::AUTOFILLCONTROL::AUTOFILLCONTROL': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\gblforms\CMSGridAutoFillEdit.h	73	
Warning	C4514	'CCMSGridAutoFillEdit::AUTOFILLCONTROL::AUTOFILLCONTROL': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\gblforms\CMSGridAutoFillEdit.h	74	
Warning	C4514	'CCMSGridAutoFillEdit::AUTOFILLCONTROL::AUTOFILLCONTROL': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\gblforms\CMSGridAutoFillEdit.h	75	
Warning	C4514	'CCMSGridCtrlHelper::CCtrlInfo::CCtrlInfo': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\gblforms\CMSGridCtrlHelper.h	31	
Warning	C4514	'CUGSmartCell::CUGSmartCell': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSGrid.h	46	
Warning	C4514	'CCMSNumericMaskedEdit::GetFractionalDigitCount': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSGrid.h	109	
Warning	C4514	'CCMSNumericMaskedEdit::SetFractionalDigitCount': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSGrid.h	110	
Warning	C4514	'CCMSNumericMaskedEdit::GetTextColor': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSGrid.h	113	
Warning	C4514	'CCMSNumericMaskedEdit::GetBkColor': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSGrid.h	114	
Warning	C4514	'CMTDataSource::CAsyncFillData::CAsyncFillData': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\MTDataSource.h	55	
Warning	C4514	'CMTDataSource::GetAsyncFillData': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\MTDataSource.h	77	
Warning	C4514	'CCMSMTGrid::SetProgressIndicator': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSMTGrid.h	59	
Warning	C4514	'CCMSMTGrid::SetAsyncFillNotifyBridge': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSMTGrid.h	61	
Warning	C4514	'CCMSMTGrid::OnTypeCheck': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSMTGrid.h	67	
Warning	C4514	'CCMSMTGrid::OnQueryAsyncFillStatus': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSMTGrid.h	68	
Warning	C4514	'CCMSMTGrid::OnAsyncFill': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSMTGrid.h	69	
Warning	C4514	'CCMSLTBase::CCMSLTBase': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSLTBase.h	43	
Warning	C4514	'CCMSLTBase::operator =': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSLTBase.h	49	
Warning	C4514	'CCMSLTBase::GetLineID': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSLTBase.h	71	
Warning	C4514	'CCMSLTBase::GetLineType': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSLTBase.h	72	
Warning	C4514	'CCMSLTBase::GetLineTypeInt': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSLTBase.h	73	
Warning	C4514	'CCMSLTBasePC::GetParentObject': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSLTBase.h	194	
Warning	C4514	'CCMSLTBasePC::GetChildCount': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\CMSLTBase.h	195	
Warning	C4514	'CCMSGridAutoFillInfo::CCMSGridAutoFillInfo': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\cmsgridautofillinfo.h	28	
Warning	C4514	'CCMSGridAutoFillInfo::operator =': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\cmsgridautofillinfo.h	33	
Warning	C4514	'CCMSGridAutoFillInfo::SetLookupFilter': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\cmsgridautofillinfo.h	60	
Warning	C4514	'CCMSGridAutoFillInfo::SetLookTitleOverrides': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\cmsgridautofillinfo.h	61	
Warning	C4514	'CCMSGridAutoFillInfo::SetCodeLookup': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\cmsgridautofillinfo.h	62	
Warning	C4514	'CCMSGridAutoFillInfo::SetModelessLookup': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\cmsgridautofillinfo.h	63	
Warning	C4514	'CCMSGridAutoFillInfo::SetAllowAddOnFly': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\cmsgridautofillinfo.h	64	
Warning	C4514	'CCMSGridAutoFillInfo::SetAllowView': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\cmsgridautofillinfo.h	65	
Warning	C4514	'CCMSGridAutoFillInfo::SetAllowMixedCase': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\cmsgridautofillinfo.h	66	
Warning	C4514	'CCMSGridAutoFillInfo::SetAutoFillControl': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\cmsgridautofillinfo.h	67	
Warning	C4514	'CCMSGridAutoFillInfo::GetColumnID': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\cmsgridautofillinfo.h	69	
Warning	C4514	'CCMSGridAutoFillInfo::GetField': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\cmsgridautofillinfo.h	70	
Warning	C4514	'CCMSGridAutoFillInfo::GetForm': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\cmsgridautofillinfo.h	71	
Warning	C4514	'CCMSGridAutoFillInfo::GetModuleStr': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\cmsgridautofillinfo.h	72	
Warning	C4514	'CCMSGridAutoFillInfo::GetModuleID': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\cmsgridautofillinfo.h	73	
Warning	C4514	'CCMSGridAutoFillInfo::GetLookupID': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\cmsgridautofillinfo.h	74	
Warning	C4514	'CCMSGridAutoFillInfo::GetLookFilter': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\cmsgridautofillinfo.h	75	
Warning	C4514	'CCMSGridAutoFillInfo::GetLookTitleOverride': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\cmsgridautofillinfo.h	76	
Warning	C4514	'CCMSGridAutoFillInfo::GetCodeLookup': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\cmsgridautofillinfo.h	77	
Warning	C4514	'CCMSGridAutoFillInfo::GetModelessLookup': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\GBLForms\cmsgridautofillinfo.h	78	
